id,name,english,source
298,Escadora Might X,Escadora Might X,mh3g-id-res-game-array+mh3u-legacy-display-list
299,Escadora Force X,Escadora Force X,mh3g-id-res-game-array+mh3u-legacy-display-list
300,Zinogre Coil X,Zinogre Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
301,Zinogre Coat X,Zinogre Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
302,Zinogre Coil Z,Zinogre Coil Z,mh3g-id-res-game-array+mh3u-legacy-display-list
303,Zinogre Coat Z,Zinogre Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
304,Nibelsnarf Faulds X,Nibelsnarf Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
305,Nibelsnarf Coat X,Nibelsnarf Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
306,Duramboros Faulds X,Duramboros Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
307,Duramboros Coat X,Duramboros Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
308,Duramboros Faulds Z,Duramboros Faulds Z,mh3g-id-res-game-array+mh3u-legacy-display-list
309,Duramboros Coat Z,Duramboros Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
310,Nargacuga Faulds X,Nargacuga Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
311,Nargacuga Coat X,Nargacuga Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
312,Nargacuga Faulds Z,Nargacuga Faulds Z,mh3g-id-res-game-array+mh3u-legacy-display-list
313,Nargacuga Coat Z,Nargacuga Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
314,Lambent Sash,Lambent Sash,mh3g-id-res-game-array+mh3u-legacy-display-list
315,Silhouette Sash,Silhouette Sash,mh3g-id-res-game-array+mh3u-legacy-display-list
316,DUMMY 316,DUMMY 316,mh3g-id-res-game-array+placeholder
317,DUMMY 317,DUMMY 317,mh3g-id-res-game-array+placeholder
318,DUMMY 318,DUMMY 318,mh3g-id-res-game-array+placeholder
319,DUMMY 319,DUMMY 319,mh3g-id-res-game-array+placeholder
320,Brachydios Faulds X,Brachydios Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
321,Brachydios Coat X,Brachydios Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
322,Miralis Barbs,Miralis Barbs,mh3g-id-res-game-array+mh3u-legacy-display-list
323,Miralis Sheath,Miralis Sheath,mh3g-id-res-game-array+mh3u-legacy-display-list
324,Damascus Coil X,Damascus Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
325,Damascus Coat X,Damascus Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
326,Dober Coil X,Dober Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
327,Dober Coat X,Dober Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
328,DUMMY 328,DUMMY 328,mh3g-id-res-game-array+placeholder
329,DUMMY 329,DUMMY 329,mh3g-id-res-game-array+placeholder
330,DUMMY 330,DUMMY 330,mh3g-id-res-game-array+placeholder
331,DUMMY 331,DUMMY 331,mh3g-id-res-game-array+placeholder
332,Aelucanth Elytra X,Aelucanth Elytra X,mh3g-id-res-game-array+mh3u-legacy-display-list
333,Aelucanth Alae X,Aelucanth Alae X,mh3g-id-res-game-array+mh3u-legacy-display-list
334,Rhopessa Elytra X,Rhopessa Elytra X,mh3g-id-res-game-array+mh3u-legacy-display-list
335,Rhopessa Alae X,Rhopessa Alae X,mh3g-id-res-game-array+mh3u-legacy-display-list
336,Mosgharl Folia X,Mosgharl Folia X,mh3g-id-res-game-array+mh3u-legacy-display-list
337,Mosgharl Fronds X,Mosgharl Fronds X,mh3g-id-res-game-array+mh3u-legacy-display-list
338,Dianthus Wealskirt,Dianthus Wealskirt,mh3g-id-res-game-array+mh3u-legacy-display-list
339,Campanile Wealskirt,Campanile Wealskirt,mh3g-id-res-game-array+mh3u-legacy-display-list
340,Strider's Sash,Strider's Sash,mh3g-id-res-game-array+mh3u-legacy-display-list
341,Deadeye's Belt,Deadeye's Belt,mh3g-id-res-game-array+mh3u-legacy-display-list
342,Guild Bard Coil X,Guild Bard Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
343,Guild Bard Coat X,Guild Bard Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
344,Scholar's Skirt X,Scholar's Skirt X,mh3g-id-res-game-array+mh3u-legacy-display-list
345,Scholar's Mini X,Scholar's Mini X,mh3g-id-res-game-array+mh3u-legacy-display-list
346,DUMMY 346,DUMMY 346,mh3g-id-res-game-array+placeholder
347,DUMMY 347,DUMMY 347,mh3g-id-res-game-array+placeholder
348,Sailor Skirt,Sailor Skirt,mh3g-id-res-game-array+mh3u-legacy-display-list
349,Sailor Mini,Sailor Mini,mh3g-id-res-game-array+mh3u-legacy-display-list
350,Chakra Waistlet,Chakra Waistlet,mh3g-id-res-game-array+mh3u-legacy-display-list
351,Captain J Faulds,Captain J Faulds,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
352,Captain J Coat,Captain J Coat,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
353,Captain J Faulds,Captain J Faulds,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
354,Captain J Coat,Captain J Coat,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
355,Blue Star Faulds,Blue Star Faulds,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
356,Blue Star Coat,Blue Star Coat,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
357,Blue Star Faulds,Blue Star Faulds,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
358,Blue Star Coat,Blue Star Coat,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
359,Grand Pirate J Faulds,Grand Pirate J Faulds,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
360,Grand Pirate J Coat,Grand Pirate J Coat,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
361,DUMMY 361,DUMMY 361,mh3g-id-res-game-array+placeholder
362,DUMMY 362,DUMMY 362,mh3g-id-res-game-array+placeholder
363,Bouya Belt,Bouya Belt,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
364,Bouya Pouch,Bouya Pouch,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
365,DUMMY 365,DUMMY 365,mh3g-id-res-game-array+placeholder
366,DUMMY 366,DUMMY 366,mh3g-id-res-game-array+placeholder
367,DUMMY 367,DUMMY 367,mh3g-id-res-game-array+placeholder
368,DUMMY 368,DUMMY 368,mh3g-id-res-game-array+placeholder
369,3D Maneuver Gear Belt,3D Maneuver Gear Belt,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
370,3D Maneuver Gear Strap,3D Maneuver Gear Strap,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
