id,name,english,source
293,Vangis Guards X,Vangis Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
294,Escadora Arms X,Escadora Arms X,mh3g-id-res-game-array+mh3u-legacy-display-list
295,Escadora Arma X,Escadora Arma X,mh3g-id-res-game-array+mh3u-legacy-display-list
296,Zinogre Vambraces X,Zinogre Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
297,Zinogre Guards X,Zinogre Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
298,Zinogre Vambraces Z,Zinogre Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
299,Zinogre Guards Z,Zinogre Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
300,Nibelsnarf Braces X,Nibelsnarf Braces X,mh3g-id-res-game-array+mh3u-legacy-display-list
301,Nibelsnarf Guards X,Nibelsnarf Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
302,Duramboros Braces X,Duramboros Braces X,mh3g-id-res-game-array+mh3u-legacy-display-list
303,Duramboros Guards X,Duramboros Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
304,Duramboros Braces Z,Duramboros Braces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
305,Duramboros Guards Z,Duramboros Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
306,Nargacuga Braces X,Nargacuga Braces X,mh3g-id-res-game-array+mh3u-legacy-display-list
307,Nargacuga Guards X,Nargacuga Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
308,Nargacuga Braces Z,Nargacuga Braces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
309,Nargacuga Guards Z,Nargacuga Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
310,Lambent Wristrays,Lambent Wristrays,mh3g-id-res-game-array+mh3u-legacy-display-list
311,Silhouette Wristrays,Silhouette Wristrays,mh3g-id-res-game-array+mh3u-legacy-display-list
312,Plesioth Vambraces X,Plesioth Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
313,Plesioth Guards X,Plesioth Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
314,Plesioth Vambraces Z,Plesioth Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
315,Plesioth Guards Z,Plesioth Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
316,Brachydios Braces X,Brachydios Braces X,mh3g-id-res-game-array+mh3u-legacy-display-list
317,Brachydios Guards X,Brachydios Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
318,Miralis Grievers,Miralis Grievers,mh3g-id-res-game-array+mh3u-legacy-display-list
319,Miralis Clouts,Miralis Clouts,mh3g-id-res-game-array+mh3u-legacy-display-list
320,Damascus Vambraces X,Damascus Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
321,Damascus Guards X,Damascus Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
322,Dober Vambraces X,Dober Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
323,Dober Guards X,Dober Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
324,DUMMY 324,DUMMY 324,mh3g-id-res-game-array+placeholder
325,DUMMY 325,DUMMY 325,mh3g-id-res-game-array+placeholder
326,Aelucanth Brachia X,Aelucanth Brachia X,mh3g-id-res-game-array+mh3u-legacy-display-list
327,Aelucanth Manus X,Aelucanth Manus X,mh3g-id-res-game-array+mh3u-legacy-display-list
328,Rhopessa Brachia X,Rhopessa Brachia X,mh3g-id-res-game-array+mh3u-legacy-display-list
329,Rhopessa Manus X,Rhopessa Manus X,mh3g-id-res-game-array+mh3u-legacy-display-list
330,Mosgharl Creeper X,Mosgharl Creeper X,mh3g-id-res-game-array+mh3u-legacy-display-list
331,Mosgharl Tendril X,Mosgharl Tendril X,mh3g-id-res-game-array+mh3u-legacy-display-list
332,Artian Vambraces X,Artian Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
333,Artian Guards X,Artian Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
334,Diablos Wealcuffs,Diablos Wealcuffs,mh3g-id-res-game-array+mh3u-legacy-display-list
335,Campanile Wealcuffs,Campanile Wealcuffs,mh3g-id-res-game-array+mh3u-legacy-display-list
336,Strider's Gauntlets,Strider's Gauntlets,mh3g-id-res-game-array+mh3u-legacy-display-list
337,Deadeye's Gauntlets,Deadeye's Gauntlets,mh3g-id-res-game-array+mh3u-legacy-display-list
338,Guild Bard Braces X,Guild Bard Braces X,mh3g-id-res-game-array+mh3u-legacy-display-list
339,Guild Bard Sleeves X,Guild Bard Sleeves X,mh3g-id-res-game-array+mh3u-legacy-display-list
340,Scholar's Gloves X,Scholar's Gloves X,mh3g-id-res-game-array+mh3u-legacy-display-list
341,Scholar's Sleeves X,Scholar's Sleeves X,mh3g-id-res-game-array+mh3u-legacy-display-list
342,DUMMY 342,DUMMY 342,mh3g-id-res-game-array+placeholder
343,DUMMY 343,DUMMY 343,mh3g-id-res-game-array+placeholder
344,Sailor Gloves,Sailor Gloves,mh3g-id-res-game-array+mh3u-legacy-display-list
345,Sailor Sleeves,Sailor Sleeves,mh3g-id-res-game-array+mh3u-legacy-display-list
346,Chakra Bracelet,Chakra Bracelet,mh3g-id-res-game-array+mh3u-legacy-display-list
347,Captain J Braces,Captain J Braces,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
348,Captain J Guards,Captain J Guards,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
349,Captain J Braces,Captain J Braces,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
350,Captain J Guards,Captain J Guards,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
351,Blue Star Braces,Blue Star Braces,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
352,Blue Star Sleeves,Blue Star Sleeves,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
353,Blue Star Braces,Blue Star Braces,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
354,Blue Star Sleeves,Blue Star Sleeves,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
355,Grand Pirate J Gloves,Grand Pirate J Gloves,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
356,Grand Pirate J Sleeves,Grand Pirate J Sleeves,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
357,DUMMY 357,DUMMY 357,mh3g-id-res-game-array+placeholder
358,DUMMY 358,DUMMY 358,mh3g-id-res-game-array+placeholder
359,DUMMY 359,DUMMY 359,mh3g-id-res-game-array+placeholder
360,DUMMY 360,DUMMY 360,mh3g-id-res-game-array+placeholder
361,DUMMY 361,DUMMY 361,mh3g-id-res-game-array+placeholder
362,DUMMY 362,DUMMY 362,mh3g-id-res-game-array+placeholder
